Mod:Item:MetaData, Localized Name
gregtech:ore_tricalcium_phosphate_0:2, End Tricalcium Phosphate Ore
gregtech:ore_garnet_red_0:0, Red Garnet Ore
gregtech:ore_garnet_red_0:1, Nether Red Garnet Ore
gregtech:ore_garnet_red_0:2, End Red Garnet Ore
gregtech:ore_garnet_yellow_0:0, Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:1, Nether Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:2, End Yellow Garnet Ore
gregtech:ore_vanadium_magnetite_0:0, Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:1, Nether Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:2, End Vanadium Magnetite Ore
gregtech:ore_pollucite_0:0, Pollucite Ore
gregtech:ore_pollucite_0:1, Nether Pollucite Ore
gregtech:ore_pollucite_0:2, End Pollucite Ore
gregtech:ore_bentonite_0:0, Bentonite Ore
gregtech:ore_bentonite_0:1, Nether Bentonite Ore
gregtech:ore_bentonite_0:2, End Bentonite Ore
gregtech:ore_fullers_earth_0:0, Fullers Earth Ore
gregtech:ore_fullers_earth_0:1, Nether Fullers Earth Ore
gregtech:ore_fullers_earth_0:2, End Fullers Earth Ore
gregtech:ore_pitchblende_0:0, Pitchblende Ore
gregtech:ore_pitchblende_0:1, Nether Pitchblende Ore
gregtech:ore_pitchblende_0:2, End Pitchblende Ore
gregtech:ore_monazite_0:0, Monazite Ore
gregtech:ore_monazite_0:1, Nether Monazite Ore
gregtech:ore_monazite_0:2, End Monazite Ore
gregtech:ore_trona_0:0, Trona Ore
gregtech:ore_trona_0:1, Nether Trona Ore
gregtech:ore_trona_0:2, End Trona Ore
gregtech:ore_gypsum_0:0, Gypsum Ore
gregtech:ore_gypsum_0:1, Nether Gypsum Ore
gregtech:ore_gypsum_0:2, End Gypsum Ore
gregtech:ore_zeolite_0:0, Zeolite Ore
gregtech:ore_zeolite_0:1, Nether Zeolite Ore
gregtech:ore_zeolite_0:2, End Zeolite Ore
gregtech:ore_redstone_0:0, Redstone Ore
gregtech:ore_redstone_0:1, Nether Redstone Ore
gregtech:ore_redstone_0:2, End Redstone Ore
gregtech:ore_electrotine_0:0, Electrotine Ore
gregtech:ore_electrotine_0:1, Nether Electrotine Ore
gregtech:ore_electrotine_0:2, End Electrotine Ore
gregtech:ore_diatomite_0:0, Diatomite Ore
gregtech:ore_diatomite_0:1, Nether Diatomite Ore
gregtech:ore_diatomite_0:2, End Diatomite Ore
gregtech:ore_granitic_mineral_sand_0:0, Granitic Mineral Sand Ore
gregtech:ore_granitic_mineral_sand_0:1, Nether Granitic Mineral Sand Ore
gregtech:ore_granitic_mineral_sand_0:2, End Granitic Mineral Sand Ore
gregtech:ore_garnet_sand_0:0, Garnet Sand Ore
gregtech:ore_garnet_sand_0:1, Nether Garnet Sand Ore
gregtech:ore_garnet_sand_0:2, End Garnet Sand Ore
gregtech:ore_basaltic_mineral_sand_0:0, Basaltic Mineral Sand Ore
gregtech:ore_basaltic_mineral_sand_0:1, Nether Basaltic Mineral Sand Ore
gregtech:ore_basaltic_mineral_sand_0:2, End Basaltic Mineral Sand Ore
gregtech:ore_tiberium_0:0, Tiberium Ore
gregtech:ore_tiberium_0:1, Nether Tiberium Ore
gregtech:ore_tiberium_0:2, End Tiberium Ore
gregtech:ore_hematite_0:0, Hematite Ore
gregtech:ore_hematite_0:1, Nether Hematite Ore
gregtech:ore_hematite_0:2, End Hematite Ore
gregtech:ore_infused_air_0:0, Air Ore
gregtech:ore_infused_air_0:1, Nether Air Ore
gregtech:ore_infused_air_0:2, End Air Ore
gregtech:ore_infused_fire_0:0, Blaze Ore
gregtech:ore_infused_fire_0:1, Nether Blaze Ore
gregtech:ore_infused_fire_0:2, End Blaze Ore
gregtech:ore_infused_water_0:0, Flow Ore
gregtech:ore_infused_water_0:1, Nether Flow Ore
gregtech:ore_infused_water_0:2, End Flow Ore
gregtech:ore_infused_earth_0:0, Earth Ore
gregtech:ore_infused_earth_0:1, Nether Earth Ore
gregtech:ore_infused_earth_0:2, End Earth Ore
gregtech:ore_infused_entropy_0:0, Entropy Ore
gregtech:ore_infused_entropy_0:1, Nether Entropy Ore
gregtech:ore_infused_entropy_0:2, End Entropy Ore
gregtech:ore_infused_order_0:0, Order Ore
gregtech:ore_infused_order_0:1, Nether Order Ore
gregtech:ore_infused_order_0:2, End Order Ore
gregtech:ore_syrmorite_0:0, Syrmorite Ore
gregtech:ore_syrmorite_0:1, Nether Syrmorite Ore
gregtech:ore_syrmorite_0:2, End Syrmorite Ore
gregtech:ore_octine_0:0, Octine Ore
gregtech:ore_octine_0:1, Nether Octine Ore
gregtech:ore_octine_0:2, End Octine Ore
gregtech:ore_scabyst_0:0, Scabyst Ore
gregtech:ore_scabyst_0:1, Nether Scabyst Ore
gregtech:ore_scabyst_0:2, End Scabyst Ore
gregtech:ore_valonite_0:0, Valonite Ore
gregtech:ore_valonite_0:1, Nether Valonite Ore
gregtech:ore_valonite_0:2, End Valonite Ore
gregtech:ore_manasteel_0:0, Manasteel Ore
gregtech:ore_manasteel_0:1, Nether Manasteel Ore
gregtech:ore_manasteel_0:2, End Manasteel Ore
gregtech:ore_elven_elementium_0:0, ElvenElementium Ore
gregtech:ore_elven_elementium_0:1, Nether ElvenElementium Ore
gregtech:ore_elven_elementium_0:2, End ElvenElementium Ore
gregtech:ore_infused_crystal_0:0, Crystal Ore
gregtech:ore_infused_crystal_0:1, Nether Crystal Ore
gregtech:ore_infused_crystal_0:2, End Crystal Ore
gregtech:ore_infused_life_0:0, Life Ore
gregtech:ore_infused_life_0:1, Nether Life Ore
gregtech:ore_infused_life_0:2, End Life Ore
gregtech:ore_infused_death_0:0, Death Ore
gregtech:ore_infused_death_0:1, Nether Death Ore
gregtech:ore_infused_death_0:2, End Death Ore
gregtech:ore_infused_soul_0:0, Soul Ore
gregtech:ore_infused_soul_0:1, Nether Soul Ore
gregtech:ore_infused_soul_0:2, End Soul Ore
gregtech:ore_infused_weapon_0:0, Weapon Ore
gregtech:ore_infused_weapon_0:1, Nether Weapon Ore
gregtech:ore_infused_weapon_0:2, End Weapon Ore
gregtech:ore_infused_metal_0:0, Metal Ore
gregtech:ore_infused_metal_0:1, Nether Metal Ore
gregtech:ore_infused_metal_0:2, End Metal Ore
gregtech:ore_infused_energy_0:0, Energy Ore
gregtech:ore_infused_energy_0:1, Nether Energy Ore
gregtech:ore_infused_energy_0:2, End Energy Ore
gregtech:ore_infused_instrument_0:0, Instrument Ore
gregtech:ore_infused_instrument_0:1, Nether Instrument Ore
gregtech:ore_infused_instrument_0:2, End Instrument Ore
gregtech:ore_infused_exchange_0:0, Exchange Ore
gregtech:ore_infused_exchange_0:1, Nether Exchange Ore
gregtech:ore_infused_exchange_0:2, End Exchange Ore
gregtech:ore_infused_magic_0:0, Magic Ore
gregtech:ore_infused_magic_0:1, Nether Magic Ore
gregtech:ore_infused_magic_0:2, End Magic Ore
gregtech:ore_infused_alchemy_0:0, Alchemy Ore
gregtech:ore_infused_alchemy_0:1, Nether Alchemy Ore
gregtech:ore_infused_alchemy_0:2, End Alchemy Ore
gregtech:ore_infused_cold_0:0, Cold Ore
gregtech:ore_infused_cold_0:1, Nether Cold Ore
gregtech:ore_infused_cold_0:2, End Cold Ore
gregtech:ore_infused_aura_0:0, gregtech.material.infused_aura Ore
gregtech:ore_infused_aura_0:1, Nether gregtech.material.infused_aura Ore
gregtech:ore_infused_aura_0:2, End gregtech.material.infused_aura Ore
gregtech:ore_infused_light_0:0, Light Ore
gregtech:ore_infused_light_0:1, Nether Light Ore
gregtech:ore_infused_light_0:2, End Light Ore
gregtech:ore_infused_craft_0:0, gregtech.material.infused_craft Ore
gregtech:ore_infused_craft_0:1, Nether gregtech.material.infused_craft Ore
gregtech:ore_infused_craft_0:2, End gregtech.material.infused_craft Ore
gregtech:ore_meteoric_iron_0:0, Meteoric Iron Ore
gregtech:ore_meteoric_iron_0:1, Nether Meteoric Iron Ore
gregtech:ore_meteoric_iron_0:2, End Meteoric Iron Ore
gregtech:ore_desh_0:0, Desh Ore
gregtech:ore_desh_0:1, Nether Desh Ore
gregtech:ore_desh_0:2, End Desh Ore
gregtech:ore_fluix_0:0, FLUIX Ore
gregtech:ore_fluix_0:1, Nether FLUIX Ore
gregtech:ore_fluix_0:2, End FLUIX Ore
gregtech:ore_precious_metal_0:0, Precious Metal Ore
gregtech:ore_precious_metal_0:1, Nether Precious Metal Ore
gregtech:ore_precious_metal_0:2, End Precious Metal Ore
gregtech:ore_fluorite_0:0, Fluorite Ore
gregtech:ore_fluorite_0:1, Nether Fluorite Ore
gregtech:ore_fluorite_0:2, End Fluorite Ore
gregtech:ore_zircon_0:0, Zircon Ore
gregtech:ore_zircon_0:1, Nether Zircon Ore
gregtech:ore_zircon_0:2, End Zircon Ore
gregtech:ore_caliche_0:0, Niter Ore
gregtech:ore_caliche_0:1, Nether Niter Ore
gregtech:ore_caliche_0:2, End Niter Ore
gregtech:ore_lean_gold_sulphide_0:0, Lean Gold Sulphide Ore Ore
gregtech:ore_lean_gold_sulphide_0:1, Nether Lean Gold Sulphide Ore Ore
gregtech:ore_lean_gold_sulphide_0:2, End Lean Gold Sulphide Ore Ore
gregtech:ore_rich_gold_sulphide_0:0, Rich Gold Sulphide Ore Ore
gregtech:ore_rich_gold_sulphide_0:1, Nether Rich Gold Sulphide Ore Ore
gregtech:ore_rich_gold_sulphide_0:2, End Rich Gold Sulphide Ore Ore
gregtech:ore_lignite_0:0, Lignite Ore
gregtech:ore_lignite_0:1, Nether Lignite Ore
gregtech:ore_lignite_0:2, End Lignite Ore
gregtech:ore_pyrargyrite_0:0, Pyrargyrite Ore
gregtech:ore_pyrargyrite_0:1, Nether Pyrargyrite Ore
gregtech:ore_pyrargyrite_0:2, End Pyrargyrite Ore
gregtech:ore_zincantimonygalvanite_0:0, Zinc Antimony Galvanite Ore
gregtech:ore_zincantimonygalvanite_0:1, Nether Zinc Antimony Galvanite Ore
gregtech:ore_zincantimonygalvanite_0:2, End Zinc Antimony Galvanite Ore
gregtech:ore_crocoite_0:0, Crocoite Ore
gregtech:ore_crocoite_0:1, Nether Crocoite Ore
gregtech:ore_crocoite_0:2, End Crocoite Ore
gregtech:ore_cryolite_0:0, Cryolite Ore
gregtech:ore_cryolite_0:1, Nether Cryolite Ore
gregtech:ore_cryolite_0:2, End Cryolite Ore
gregtech:ore_amblygonite_0:0, Amblygonite Ore
gregtech:ore_amblygonite_0:1, Nether Amblygonite Ore
gregtech:ore_amblygonite_0:2, End Amblygonite Ore
gregtech:ore_amber_0:0, Amber Ore
gregtech:ore_amber_0:1, Nether Amber Ore
gregtech:ore_amber_0:2, End Amber Ore
gregtech:ore_thorianite_0:0, Thorianite Ore
gregtech:ore_thorianite_0:1, Nether Thorianite Ore
gregtech:ore_thorianite_0:2, End Thorianite Ore
gregtech:ore_yanghuaguiyan_0:0, Silica Ore
gregtech:ore_yanghuaguiyan_0:1, Nether Silica Ore
gregtech:ore_yanghuaguiyan_0:2, End Silica Ore
gregtech:ore_ulexite_0:0, Ulexite Ore
gregtech:ore_ulexite_0:1, Nether Ulexite Ore
gregtech:ore_ulexite_0:2, End Ulexite Ore
gregtech:ore_gashydrate_0:0, Gas Hydrate Ore
gregtech:ore_gashydrate_0:1, Nether Gas Hydrate Ore
gregtech:ore_gashydrate_0:2, End Gas Hydrate Ore
gregtech:gt.frame_accelerated, Accelerated Frame
gregtech:gt.frame_mutagenic, Mutagenic Frame
gregtech:gt.frame_working, Working Frame
gregtech:gt.frame_decaying, Decaying Frame
gregtech:gt.frame_slowing, Slowing Frame
gregtech:gt.frame_stabilizing, Stabilizing Frame
gregtech:gt.frame_arborist, Arborist's Frame
gregtech:gt.honey_drop:0, Oil Drop
gregtech:gt.honey_drop:1, Biomass Drop
gregtech:gt.honey_drop:2, Ethanol Drop
gregtech:gt.honey_drop:3, Mutagen Drop
gregtech:gt.comb:0, Coal Comb
gregtech:gt.comb:1, Coke Comb
gregtech:gt.comb:2, Sticky Resin Comb
gregtech:gt.comb:3, Oil Comb
gregtech:gt.comb:4, Apatite Comb
gregtech:gt.comb:5, Ash Comb
gregtech:gt.comb:6, Biomass Comb
gregtech:gt.comb:7, Phosphorus Comb
gregtech:gt.comb:8, Energy Comb
gregtech:gt.comb:9, Lapotron Comb
gregtech:gt.comb:10, Red Alloy Comb
gregtech:gt.comb:11, Stainless Steel Comb
gregtech:gt.comb:12, Stone Comb
gregtech:gt.comb:13, Certus Comb
gregtech:gt.comb:14, Fluix Comb
gregtech:gt.comb:15, Redstone Comb
gregtech:gt.comb:16, Rare Earth Comb
gregtech:gt.comb:17, Lapis Comb
gregtech:gt.comb:18, Ruby Comb
gregtech:gt.comb:19, Sapphire Comb
gregtech:gt.comb:20, Diamond Comb
gregtech:gt.comb:21, Olivine Comb
gregtech:gt.comb:22, Emerald Comb
gregtech:gt.comb:23, Pyrope Comb
gregtech:gt.comb:24, Grossular Comb
gregtech:gt.comb:26, Slag Comb
gregtech:gt.comb:27, Copper Comb
gregtech:gt.comb:28, Tin Comb
gregtech:gt.comb:29, Lead Comb
gregtech:gt.comb:30, Iron Comb
gregtech:gt.comb:31, Steel Comb
gregtech:gt.comb:32, Nickel Comb
gregtech:gt.comb:33, Zinc Comb
gregtech:gt.comb:34, Silver Comb
gregtech:gt.comb:35, Gold Comb
gregtech:gt.comb:36, Sulfur Comb
gregtech:gt.comb:37, Gallium Comb
gregtech:gt.comb:38, Arsenic Comb
gregtech:gt.comb:39, Bauxite Comb
gregtech:gt.comb:40, Aluminium Comb
gregtech:gt.comb:41, Manganese Comb
gregtech:gt.comb:42, Magnesium Comb
gregtech:gt.comb:43, Titanium Comb
gregtech:gt.comb:44, Chrome Comb
gregtech:gt.comb:45, Tungsten Comb
gregtech:gt.comb:46, Platinum Comb
gregtech:gt.comb:47, Iridium Comb
gregtech:gt.comb:48, Molybdenum Comb
gregtech:gt.comb:49, Osmium Comb
gregtech:gt.comb:50, Lithium Comb
gregtech:gt.comb:51, Salt Comb
gregtech:gt.comb:52, Electrotine Comb
gregtech:gt.comb:53, Almandine Comb
gregtech:gt.comb:54, Indium Comb
gregtech:gt.comb:55, Uranium Comb
gregtech:gt.comb:56, Plutonium Comb
gregtech:gt.comb:57, Naquadah Comb
gregtech:gt.comb:58, Naquadria Comb
gregtech:gt.comb:59, Trinium Comb
gregtech:gt.comb:60, Thorium Comb
gregtech:gt.comb:61, Lutetium Comb
gregtech:gt.comb:62, Americium Comb
gregtech:gt.comb:63, Neutronium Comb
gregtech:gt.comb:64, Helium Comb
gregtech:gt.comb:65, Argon Comb
gregtech:gt.comb:66, Xenon Comb
gregtech:gt.comb:67, Neon Comb
gregtech:gt.comb:68, Krypton Comb
gregtech:gt.comb:69, Nitrogen Comb
gregtech:gt.comb:70, Oxygen Comb
gregtech:gt.comb:71, Hydrogen Comb
gregtech:gt.comb:72, Fluorine Comb
gcym:unique_casing:0, Crushing Wheels
gcym:unique_casing:1, Slicing Blades
gcym:unique_casing:2, Electrolytic Cell
gcym:unique_casing:3, Heat Vent
gcym:unique_casing:4, Molybdenum Disilicide Coil Block
gcym:large_multiblock_casing:0, Secure Maceration Casing
gcym:large_multiblock_casing:1, High Temperature Smelting Casing
gcym:large_multiblock_casing:2, Large-Scale Assembler Casing
gcym:large_multiblock_casing:3, Stress Proof Casing
gcym:large_multiblock_casing:4, Corrosion Proof Casing
gcym:large_multiblock_casing:5, Vibration-Safe Casing
gcym:large_multiblock_casing:6, Watertight Casing
gcym:large_multiblock_casing:7, Shock Proof Cutting Casing
gcym:large_multiblock_casing:8, Nonconducting Casing
gcym:large_multiblock_casing:9, Reaction-Safe Mixing Casing
gcym:large_multiblock_casing:10, Laser-Safe Engraving Casing
gcym:large_multiblock_casing:11, Atomic Casing
gcym:large_multiblock_casing:12, Industrial Steam Casing
gregtechfoodoption:gtfo_casing:0, Adobe Bricks
gregtechfoodoption:gtfo_casing:1, Reinforced Adobe Bricks
gregtechfoodoption:gtfo_casing:2, Porcelain Tile
gregtechfoodoption:gtfo_casing:3, Dark Porcelain Tile
gregtechfoodoption:gtfo_metal_casing:0, Food-Safe Bismuth Bronze Casing
gregtechfoodoption:gtfo_glass_casing:0, Greenhouse Glass
gregtechfoodoption:gtfo_leaves_0:0, Banana Leaves
gregtechfoodoption:gtfo_leaves_0:4, Orange Leaves
gregtechfoodoption:gtfo_leaves_0:8, Mango Leaves
gregtechfoodoption:gtfo_leaves_0:12, Apricot Leaves
gregtechfoodoption:gtfo_leaves_1:0, Lemon Leaves
gregtechfoodoption:gtfo_leaves_1:4, Lime Leaves
gregtechfoodoption:gtfo_leaves_1:8, Olive Leaves
gregtechfoodoption:gtfo_leaves_1:12, Rainbowwood Leaves
gregtechfoodoption:gtfo_leaves_2:0, Nutmeg Leaves
gregtechfoodoption:gtfo_leaves_2:4, Coconut Leaves
gregtechfoodoption:gtfo_log_0:0, Banana Pseudostem
gregtechfoodoption:gtfo_log_0:4, Orange Wood
gregtechfoodoption:gtfo_log_0:8, Mango Wood
gregtechfoodoption:gtfo_log_0:12, Apricot Wood
gregtechfoodoption:gtfo_log_1:0, Lemon Wood
gregtechfoodoption:gtfo_log_1:4, Lime Wood
gregtechfoodoption:gtfo_log_1:8, Olive Wood
gregtechfoodoption:gtfo_log_1:12, Rainbowwood Wood
gregtechfoodoption:gtfo_log_2:0, Nutmeg Wood
gregtechfoodoption:gtfo_log_2:4, Coconut Wood
gregtechfoodoption:gtfo_sapling_0:0, Banana Sapling
gregtechfoodoption:gtfo_sapling_0:2, Orange Sapling
gregtechfoodoption:gtfo_sapling_0:4, Mango Sapling
gregtechfoodoption:gtfo_sapling_0:6, Apricot Sapling
gregtechfoodoption:gtfo_sapling_0:8, Lemon Sapling
gregtechfoodoption:gtfo_sapling_0:10, Lime Sapling
gregtechfoodoption:gtfo_sapling_0:12, Olive Sapling
gregtechfoodoption:gtfo_sapling_0:14, Rainbowwood Sapling
gregtechfoodoption:gtfo_sapling_1:0, Nutmeg Sapling
gregtechfoodoption:gtfo_sapling_1:2, Coconut Sapling
gregtechfoodoption:gtfo_planks_0:0, Banana Planks
gregtechfoodoption:gtfo_planks_0:1, Orange Planks
gregtechfoodoption:gtfo_planks_0:2, Mango Planks
gregtechfoodoption:gtfo_planks_0:3, Apricot Planks
gregtechfoodoption:gtfo_planks_0:4, Lemon Planks
gregtechfoodoption:gtfo_planks_0:5, Lime Planks
gregtechfoodoption:gtfo_planks_0:6, Olive Planks
gregtechfoodoption:gtfo_planks_0:7, Rainbowwood Planks
gregtechfoodoption:gtfo_planks_0:8, Nutmeg Planks
gregtechfoodoption:gtfo_planks_0:9, Coconut Planks
gtqtcore:multiblock_casing:0, Nitinol Machine Casing
gtqtcore:multiblock_casing:1, 化学惰性HG-1223耐热机器外壳
gtqtcore:multiblock_casing:2, tile.multiblock_casing.supercritical_fluid_turbine_casing.name
gtqtcore:multiblock_casing:3, tile.multiblock_casing.supercritical_fluid_turbine_shaft_block.name
gtqtcore:multiblock_casing:4, Anti-Radiation Superenergy Naquadria Machine Casing
gtqtcore:multiblock_casing:5, Superstable Naquadah Alloy Machine Casing
gtqtcore:adv_block:0, Inconel-625 Casing
gtqtcore:adv_block:1, Hastelloy-N Casing
gtqtcore:adv_block:2, Stellite Alloy Casing
gtqtcore:adv_block:3, High Strength Composite Steel Casing
gtqtcore:adv_block:4, Lafium Casing
gtqtcore:adv_block:5, Black Titanium Alloy Casing
gtqtcore:adv_block:6, Talonite Alloy Casing
gtqtcore:adv_block:7, Black Plutonium Casing
gtqtcore:adv_block:8, Maraging Steel 250 Casing
gtqtcore:adv_block:9, Staballoy Casing
gtqtcore:adv_block:10, Babbitt Alloy Casing
gtqtcore:adv_block:11, Zirconium Carbide Casing
gtqtcore:adv_block:12, Inconel-792 Casing
gtqtcore:adv_block:13, Incoloy MA-813 Casing
gtqtcore:adv_block:14, Hastelloy-X78 Casing
gtqtcore:adv_block:15, Hastelloy-K243 Casing
gtqtcore:glass_casing:0, Titanium Reinforced Borosilicate Glass
gtqtcore:glass_casing:1, Tungsten Reinforced Borosilicate Glass
gtqtcore:glass_casing:2, Iridium Osmium Alloy Reinforced Borosilicate Glass
gtqtcore:glass_casing:3, Naquadah Reinforced Borosilicate Glass
gtqtcore:glass_casing:4, Force Field Constrained Glass
gtqtcore:glass_casing:5, Cosmic Microwave Background Radiation Absorption Glass
gtqtcore:glass_casing:6, Spacetime Supercondenser Glass
gtqtcore:glass_casing:7, Supracausal Light Cone Glass
gtqtcore:adv_glass:0, Borosilicate Glass
gtqtcore:adv_glass:1, Thorium Reinforced Borosilicate Glass
gtqtcore:adv_glass:2, Intelligent Glass
gtqtcore:adv_glass:3, Intelligent Glass (Type R)
gtqtcore:adv_glass:4, Intelligent Glass (Type B)
gtqtcore:adv_glass:5, Intelligent Glass (Type G)
gtqtcore:adv_glass:6, Intelligent Glass (Type P)
gtqtcore:adv_glass:7, Intelligent Glass (Type O)
gtqtcore:adv_glass:8, Intelligent Glass (Type PR)
gtqtcore:adv_glass:9, Reinforced Low-Grade Fusion Glass
gtqtcore:adv_glass:10, Reinforced Mid-Grade Fusion Glass
gtqtcore:adv_glass:11, Reinforced High-Grade Fusion Glass
gtqtcore:wire_coil:0, *-Dragon Coil-*
gtqtcore:wire_coil:1, *-Awakened Dragon Coil-*
gtqtcore:wire_coil:2, *-Cosmic Neutron Coil-*
gtqtcore:wire_coil:3, *-Endless Coil-*
gtqtcore:wire_coil:4, *-Dominion of the Infinite Coil-*
gtqtcore:wire_coil:5, *-Eternal Coil-*
gtqtcore:wire_coil:6, *-Hypogen Coil-*
gtqtcore:wire_coil:7, *-Superconducting Metallic Hydrogen Coil-*
gtqtcore:wire_coil:8, *-Cooper Proton Pair Coil (I)-*
gtqtcore:wire_coil:9, *-Cooper Proton Pair Coil (II)-*
gtqtcore:wire_coil:10, *-Cooper Proton Pair Coil (III)-*
gtqtcore:quantum_casing:0, High Energy Machine Block
gtqtcore:quantum_casing:1, Advanced High Energy Machine Block
gtqtcore:quantum_casing:2, Ultimate High Energy Machine Block
gtqtcore:quantum_casing:3, Quantum Annihilation Module
gtqtcore:quantum_casing:4, Quantum Field Module
gtqtcore:quantum_casing:5, Quantum Computer Module
gtqtcore:quantum_casing:6, Molecular Coil Block
gtqtcore:quantum_casing:7, Hollow Structure Block
gtqtcore:quantum_casing:8, Spacetime Warping Machine Block
gtqtcore:quantum_casing:9, Dimensional Bridge Machine Block
gtqtcore:quantum_casing:10, Dimensional Boundary Constraining Machine Block
gtqtcore:quantum_casing:11, Singularity Reinforced Stellar Shielding Machine Casing
gtqtcore:quantum_casing:12, Celestial Matter Navigation Machine Casing
gtqtcore:quantum_casing:13, Boundless Gravitationally Severed Structure Machine Casing
gtqtcore:quantum_casing:14, Transcendentally Amplified Magnetic Confinement Machine Casing
gtqtcore:graviton_casing:0, Remote Graviton Flow Modulator
gtqtcore:graviton_casing:1, Medium Graviton Flow Modulator
gtqtcore:graviton_casing:2, Central Graviton Flow Modulator
gtqtcore:turbine_casing:0, Massive Pulverizer Casing
gtqtcore:turbine_casing:1, Insulating Brick
gtqtcore:turbine_casing:2, Advanced Invar Casing
gtqtcore:turbine_casing:3, Hyper Core MK1
gtqtcore:turbine_casing:4, Hyper Core MK2
gtqtcore:turbine_casing:5, Hyper Core MK3
gtqtcore:turbine_casing:6, Hyper Casing
gtqtcore:turbine_casing:7, Iridium Reinforced Alloy Casing
gtqtcore:turbine_casing:8, Advanced Filter Casing
gtqtcore:turbine_casing:9, Explosive Energy Pipe
gtqtcore:turbine_casing:10, Cobalt Alloy Casing
gtqtcore:turbine_casing:11, Rhodium-Plated Palladium Machine Casing
gtqtcore:turbine_casing:12, Rhodium-Plated Palladium Pipe Casing
gtqtcore:turbine_casing:13, Naquadah Alloy Machine Casing
gtqtcore:turbine_casing:14, Naquadah Alloy Pipe Casing
gtqtcore:turbine_casing:15, Fishery Casing
gtqtcore:turbine_casing1:0, Aluminum Pipe Casing
gtqtcore:turbine_casing1:1, Stainless Steel Pipe Casing
gtqtcore:turbine_casing1:2, Stannum Alloy Pipe Casing
gtqtcore:turbine_casing1:3, Stannum Alloy Machine Block
gtqtcore:turbine_casing1:4, Adamant Alloy Pipe Casing
gtqtcore:turbine_casing1:5, Adamant Alloy Machine Block
gtqtcore:turbine_casing1:6, Precise Assembler Casing MK1
gtqtcore:turbine_casing1:7, Precise Assembler Casing MK2
gtqtcore:turbine_casing1:8, Precise Assembler Casing MK3
gtqtcore:turbine_casing1:9, Precise Assembler Casing MK4
gtqtcore:turbine_casing1:10, Precise Assembler Casing MK5
gtqtcore:turbine_casing1:11, Precise Assembler Casing MK6
gtqtcore:turbine_casing1:12, Galvanized Steel Machine Casing
gtqtcore:turbine_casing1:13, Advanced Cold Casing
gtqtcore:turbine_casing1:14, Gravity Settling Tank
gtqtcore:turbine_casing1:15, Industrial Flotation Tank
gtqtcore:quantum_force_transformer_casing:0, Quantum Constraint Machine Casing
gtqtcore:quantum_force_transformer_casing:1, Neutron Pulse Manipulator Machine Block
gtqtcore:quantum_force_transformer_casing:2, Neutron Shielding Core Machine Block
gtqtcore:quantum_force_transformer_casing:3, Cosmic Fabric Manipulator Machine Block
gtqtcore:quantum_force_transformer_casing:4, Cosmic Fabric Shielding Core Machine Block
gtqtcore:quantum_force_transformer_casing:5, Infinity Infused Manipulator Machine Block
gtqtcore:quantum_force_transformer_casing:6, Infinity Infused Shielding Core Machine Block
gtqtcore:quantum_force_transformer_casing:7, Supracausal Continuum Manipulator Machine Block
gtqtcore:quantum_force_transformer_casing:8, Supracausal Continuum Shielding Core Machine Block
gtqtcore:quantum_force_transformer_casing:9, Hyperdimensional Conversion Coil Block
gtqtcore:component_assembly_line_casing:0, Component Assembly Line Casing (LV)
gtqtcore:component_assembly_line_casing:1, Component Assembly Line Casing (MV)
gtqtcore:component_assembly_line_casing:2, Component Assembly Line Casing (HV)
gtqtcore:component_assembly_line_casing:3, Component Assembly Line Casing (EV)
gtqtcore:component_assembly_line_casing:4, Component Assembly Line Casing (IV)
gtqtcore:component_assembly_line_casing:5, Component Assembly Line Casing (LuV)
gtqtcore:component_assembly_line_casing:6, Component Assembly Line Casing (ZPM)
gtqtcore:component_assembly_line_casing:7, Component Assembly Line Casing (UV)
gtqtcore:component_assembly_line_casing:8, Component Assembly Line Casing (UHV)
gtqtcore:component_assembly_line_casing:9, Component Assembly Line Casing (UEV)
gtqtcore:component_assembly_line_casing:10, Component Assembly Line Casing (UIV)
gtqtcore:component_assembly_line_casing:11, Component Assembly Line Casing (UXV)
gtqtcore:component_assembly_line_casing:12, Component Assembly Line Casing (OpV)
gtqtcore:component_assembly_line_casing:13, Component Assembly Line Casing (MAX)
gtqtcore:electron_microscope:0, Electron Lens (MKI)
gtqtcore:electron_microscope:1, Electron Lens (MKII)
gtqtcore:electron_microscope:2, Electron Lens (MKIII)
gtqtcore:electron_microscope:3, Electron Lens (MKIV)
gtqtcore:electron_microscope:4, Electron Lens (MKV)
gtqtcore:electron_microscope:5, Electron Source (MKI)
gtqtcore:electron_microscope:6, Electron Source (MKII)
gtqtcore:electron_microscope:7, Electron Source (MKIII)
gtqtcore:electron_microscope:8, Electron Source (MKIV)
gtqtcore:electron_microscope:9, Electron Source (MKV)
gtqtcore:gtqtcore_cleanroom_casing:0, ISO 3 Filter Casing
gtqtcore:gtqtcore_cleanroom_casing:1, ISO 2 Filter Casing
gtqtcore:gtqtcore_cleanroom_casing:2, ISO 1 Filter Casing
gtqtcore:gtqtcore_cleanroom_casing:3, ISO 0 Filter Casing
